Ground Zero GZRX delefilter 2 veis midbass/high,,Varenr :,17203,Enhet :,par,Listepris :,Antall Pakke :,950.00,par,Vekt :,.0000 Kg,"['<ul>\r\n<li>midbass delefilter \r\n</li><li>anbefalt til GZRK 65X / GZRK 160XP / GZMW 200NEO \r\n</li><li>3 veis oppsett mulig i kombinasjon med det integrerte høypassfilteret \r\n</li><li>mange justeringsmuligheter \r\n</li><li><a href=""https://www.ground-zero-audio.com/wp-content/uploads/manual_gzrx2waykick.pdf"">Brukermanual PDF</a> </li></ul>']"
AZ BC330/D 3.3mH spole,,Varenr :,10663,Enhet :,2 STK,Listepris :,Antall Pakke :,,2 STK,Vekt :,.0000 Kg,[]
4 CONNECT batteriterminal positiv 4 x M8,,Varenr :,4-600221,Enhet :,stk,Listepris :,Antall Pakke :,375.00,stk,Vekt :,.0000 Kg,['<ul>\r\n<li>The Four Connect STAGE2 battery terminal has 4 x M8 mounting bolts. Suitable for mounting on the battery with bolt terminals.</li></ul>']
"4 Power 4-PS50, 50A lader 12 - 18 volt",justerbar fra 12 til 18 volt og 0 til 50A.,Varenr :,14099,Enhet :,stk,Listepris :,Antall Pakke :,5 290.00,stk,Vekt :,.0000 Kg,[]
Ground Zero GZAP 70Y,Ground Zero Aeroport,Varenr :,17652,Enhet :,stk,Listepris :,Antall Pakke :,199.00,stk,Vekt :,.0000 Kg,"['<ul>\r\n<li>7,1 cm innvendig diameter \r\n</li><li>2 stk avrundete flenser med GZ logo \r\n</li><li>30 cm rør, totallengde med flenser 38,1cm</li></ul>']"
4 CONNECT bananplugg,,Varenr :,4-600815,Enhet :,par,Listepris :,Antall Pakke :,79.00,par,Vekt :,.0000 Kg,['<ul>\r\n<li>Forgylt tilkobling \r\n</li><li>Tar opptil 8mm2 kabel</li></ul>']
Ground Zero GZCB  16.2SPL Raggarplanke,Ground Zero Competition SPL BOX,Varenr :,17700,Enhet :,stk,Listepris :,Antall Pakke :,4 190.00,stk,Vekt :,18.5000 Kg,"['<ul>\r\n<li>GZCB 16.2SPL Fulltone SPL høyttalerboks! En komplett kasse som spiller HØYT! Bestykket med 4 stk GZCK 165XSPL mellombasser og 2 stk GZCT 25SQL diskanthøyttalere. Det er terminaler på siden av kassen, så alt du trenger å gjøre er å koble til høyttalerkablene og du kan begynne å nyte musikk! Valgfri plassering! Du kan sette kabinettet hvor du vil. På en hattehylle, campingvogn, bagasjerom eller sleng den på taket som en skikkelig partybooster! \r\n</li><li>\r\n</li><li>Spesialdesignet delefilter med 12dB/oktav deling. \r\n</li><li>Kvalitetselementer som låter bra og tåler hard bruk \r\n</li><li>Lang slisseport på ene siden gir en kraftig midbass i forhold til andre raggarplanker på markedet. \r\n</li><li>Terminal på siden slik at man ikke setter kassen på kablene ved ulike plasseringer. \r\n</li><li>Solid kabinett av MDF \r\n</li><li>\r\n</li><li>Tekniske data: \r\n</li><li>Frekvensrespons: 50 til 22.000 Hz \r\n</li><li>Følsomhet: 93 dB \r\n</li><li>Impedans 2 x 2 Ohm \r\n</li><li>Optimalisert med KLIPPEL \r\n</li><li>Delefrekvens 5000Hz @ 12dB/oktav \r\n</li><li>Effekthåndtering (stereo) 2x 200 W RMS (@ 2 ohm) 4x 400 W maks (@ 2 ohm) \r\n</li><li>Effekthåndtering (serie) 1x 400 W RMS (@4 ohm) 1x 800 W max (@4 ohm) \r\n</li><li>Fysiske mål, stående: 90 x 30 x 24,5 cm \r\n</li><li>Fysiske mål, liggende: 90 x 22 x 30 cm </li></ul>']"
MOSCONI AERO 8 | 12 DSP - NY!,,Varenr :,50220,Enhet :,stk,Listepris :,Antall Pakke :,11 990.00,stk,Vekt :,.0000 Kg,"['<ul>\r\n<li>AERO 8|12DSP - det nye DSP flaggskipet fra MOSCONI. \r\n</li><li>\r\n</li><li>Bare en sjelden gang står man overfor oppgaven med å gjøre «det beste» enda bedre. Dette er også tilfelle med DSP 8to12 AEROSPACE fra MOSCONI, som alltid har vært blant de beste DSP-ene på markedet i mange år og fortsatt er ""state of the art"" i high end-segmentet. Her lyktes utviklerne våre med å løfte avgjørende områder og lydytelsen til et nytt nivå med målrettede intervensjoner. \r\n</li><li>\r\n</li><li>Den nye AERO 8|12 DSP er nå utstyrt med en BT Plus-port og dermed også kompatibel med vår siste innovasjon, BARNIE - kalibreringssystemet. I tillegg har den nå et universelt grensesnitt for opptil 16 kanaler. \r\n</li><li>\r\n</li><li>En ""active over-ALL bias"" stabilisering er ansvarlig for den ytterligere økte lydytelsen, som minimerer forvrengninger som oppstår i hele det dynamiske området. Kanalseparasjonen, enten i blandet drift (høyt nivå / lavt nivå) eller ved summering av inngangene, har også blitt optimert igjen (Smart Dual ADC). \r\n</li><li>\r\n</li><li>For best mulig tilkobling og installerbarhet har AERO 8|12 DSP nå en USB-C-port og et chassishus som møter moderne installasjoner gjennom sin design. \r\n</li><li>\r\n</li><li><a href=""https://www.gladen.com/en-us/mosconi/mosconi-dsp/mosconi-aero-8-12-dsp"">NETTSIDE PRODUSENT</a> </li></ul>']"
MOSCONI ONE 8 | 10 DSP - EISA vinner 2023-24,8 kanaler med 10 kanals DSP,Varenr :,50192,Enhet :,stk,Listepris :,Antall Pakke :,10 990.00,stk,Vekt :,.0000 Kg,"['<ul>\r\n<li><strong><em>EISA vinner 2023-24 for beste DSP forsterker til bil</em></strong> \r\n</li><li>\r\n</li><li>Den nye MOSCONI ONE 8|10 DSP er en universell 8-kanals DSP forsterker med klasse AB teknologi. Det er den ideelle forsterkeren for høyttalersystemer i kombinasjon med effektive subwoofere. \r\n</li><li>I tillegg til den reviderte optikken har denne 8-kanals forsterkeren en 10 kanals DSP med den nyeste programvaren. Dermed er den nye ONE - Line forsterkerserien nå også kompatibel med vår nyeste\xa0GUI 3 programvare og tilbyr deg full funksjonalitet. \r\n</li><li>Effektforsterkerdelen på utgangssiden har forblitt analog for å skjemme bort lytteren med et varmt og kraftig lydbilde. \r\n</li><li>Selvfølgelig er alle høyttalerutganger brokoblingsbare. Her er nesten ubegrensede konfigurasjoner åpne for brukeren. \r\n</li><li>Med sin effekt på 8 x 90 watt RMS er ONE 8|10 DSP tilstrekkelig utstyrt for store 3 veis løsninger samt for komplette flerkanalskonsepter. \r\n</li><li>For systemutvidelse tilbyr den integrerte 10-kanals DSP to ekstra stereoutganger. \r\n</li><li>MOSCONI ONE 8|10 DSP er utstyrt med en Molex høyttalertilkobling. Dette sikrer ikke bare ren kabling, men er også <strong>kompatibel med alle Plug &amp; Play kabelsett fra SoundUp programmet</strong> vårt. \r\n</li><li>\r\n</li><li>RMS utgangseffekt @ 4 Ohm: 8 x 90 Watt \r\n</li><li>RMS utgangseffekt @ 4 Ohm: 8 x 85 Watt + 2 x 250 Watt brokoblet \r\n</li><li>RMS utgangseffekt @ 2 Ohm: 8 x 120 Watt \r\n</li><li>RMS utgangseffekt @ 4 Ohm brokoblet: 4 x 240 Watt \r\n</li><li>\r\n</li><li>Fysiske mål: 290 x 210 x 55 mm \r\n</li><li>Nettovekt 2600 gram \r\n</li><li>\r\n</li><li><a href=""https://www.gladen.com/en-us/mosconi/mosconi-one/mosconi-one-8-10-dsp"">NETTSIDE PRODUSENT</a> </li>\r\n<li>\r\n</li><li><a href=""https://www.gladen.com/images/gladen-mosconi/products/mosconi/Mosconi-one-verstaerker/Mosconi-one-8-10-dsp/IMB1211810%20Manuale%20ONE%208_10%20DSP_23030701.pdf"">Brukermanual PDF</a> </li>\r\n<li>\r\n</li><li>\r\n</li><li><strong>MOSCONI GLADEN ONE</strong> \r\n</li><li>Målet med utviklingen av denne serien var å lage ukompliserte, universelle forsterkere med meget god lyd og dynamikk. Med sine fleksible innganger gir ONE serien også den første gnisten for hifi på fabrikkradioer. \r\n</li><li>\r\n</li><li>De valgbare inngangene med balanserte OP-forsterkere er kompatible med alle vanlige hovedenheter (Høyt nivå, Lavt nivå, BTL, Klasse D, Klasse SB), og simulerer en tilkoblet høyttaler med dummy belastningsmotstander. Lavterskel fjerndeteksjon og stabilisert portforsyning eliminerer alle problemer med start/stopp kjøretøy. Lydmessig er Full Mosfet Class AB-forsterkerne typisk italienske: runde i de høye frekvensene, jevne i vokalområdet, kraftige i bassen. \r\n</li><li>\r\n</li><li>Mål oppnådd: - MOSCONI ONE serien er en bestselger og ryggraden i mange komplette systemer.</li></ul>']"
"MATCH PP-SC 33 subwoofer kabel 3,3m for Match basskasser",,Varenr :,15281,Enhet :,stk,Listepris :,Antall Pakke :,,stk,Vekt :,.0000 Kg,[]
GLADEN Tesla Model X kabelsett Base Audio,Plug and Play oppgradering,Varenr :,50196,Enhet :,stk,Listepris :,Antall Pakke :,2 500.00,stk,Vekt :,.0000 Kg,"['<ul>\r\n<li>VARENAVN: BXMWKTEXBMM \r\n</li><li>\r\n</li><li>Kabelsett for å koble til en MOSCONI PICO 6|8 DSP eller PICO 8|10 DSP forsterker.<br>\r\n\t<br>\r\n\t<br>\r\n\t<font size=""1"">\r\n\tAlle priser ink.mva\r\n</font></li></ul>']"
"GLADEN SoundUP Mercedes, GA-SU-MB-205-BASIC",Plug & Play oppgradering,Varenr :,50050,Enhet :,sett,Listepris :,Antall Pakke :,14 990.00,sett,Vekt :,.0000 Kg,"['<ul>\r\n<li>SOUNDUP GA-SU-MB-205-BASIC \r\n</li><li>\r\n</li><li>SoundUp-pakke for alle Mercedes C, E GLC-modeller eller lignende. \r\n</li><li>\r\n</li><li>SoundUp pakken inneholder et 3 veis fronthøyttalersystem, en 6 kanals DSP-forsterker, et kjøretøyspesifikt plug &amp; play kabelesett og dempingsmateriale for å forhindre vibrasjon på høyttalerens monteringsplasser. \r\n</li><li>\r\n</li><li>Etter installasjonen kan du bruke vår DSP-programvare til å laste inn en forhåndskonfigurert og kjøretøyspesifikk DSP-innstilling. Dette kan justeres etter din personlige musikksmak. \r\n</li><li>\r\n</li><li>Plug &amp; play kabelsettet tillater en ikke-destruktiv installasjon slik at SoundUp pakkene også er egnet for leasede kjøretøy. \r\n</li><li>\r\n</li><li>For kjøretøy uten ASD og uten fabrikklydsystem \r\n</li><li>\r\n</li><li>- Perfekt innstilt lydsystem for din Mercedes gjennom nyeste DSP teknologi. \r\n</li><li>- Dynamisk lyd gjennom svært effektive høyttalere. \r\n</li><li>- Optimalisering av den originale bakhøyttaleren via DSP. \r\n</li><li>\r\n</li><li><a href=""https://www.gladen.com/images/gladen-mosconi/products/SOUND-UP/soundup-mercedes/SoundUP-GA-SU-MB-205-BASIC.pdf"">Innhold i pakken PDF</a> \r\n</li><li>\r\n</li><li><a href=""https://www.youtube.com/watch?v=i1Oeb4-NKHw"">MONTERINGSVIDEO YOUTUBE</a> </li></ul>']"
Ground Zero GZTC 1.0FX Digital topp,Titanium 1.0 F kondensator,Varenr :,17093,Enhet :,stk,Listepris :,Antall Pakke :,995.00,stk,Vekt :,.0000 Kg,"['<ul>\r\n<li>20 volt surge \r\n</li><li>Indre motstand &lt; 0,002 ohm \r\n</li><li>Voltmeter \r\n</li><li>Inkludert festebraketter </li></ul>']"
Ground Zero Russepakke 2024,basskasse + raggerplanker + forsterker + kabler,Varenr :,17789,Enhet :,par,Listepris :,Antall Pakke :,15 900.00,par,Vekt :,58.0000 Kg,"['<ul>\r\n<li><em><strong>Kampanje - førpris 17.980,-</strong></em> \r\n</li><li>\r\n</li><li>I år har vi satt sammen en komplett pakke som passer perfekt til russefeiringen. Gjennomprøvde kvalitetsprodukter fra anerkjente Ground Zero fra Tyskland sikrer god lyd gjennom hele russetiden. I forhold til pris, ytelse og kvalitet er denne pakken et kupp. \r\n</li><li>All musikk går via bluetooth som streames direkte til forsterkeren og kan kontrolleres av den medfølgende fjernkontrollen. \r\n</li><li>Et komplett kabelsett med 5,2 meter strømkabel, sikringsholder og kabelsko medfølger, samt 15 meter 2,5mm høyttalerkabel \r\n</li><li>\r\n</li><li>FORSTERKER \r\n</li><li>GROUND ZERO GZHA MINI FIVE-DSP er en kraftig og kompakt 5 kanals forsterker med innegygget DSP med 7 kanaler. Den skiller seg ut blant andre DSP forsterkere med en meget kraftig basskanal (målt til 545W RMS i 1 ohm) som kan drive det meste av basser på markedet. DSP delen er samme som i EISA vinneren GZDSP 4-8XII. Meget enkel å sette opp via mobil eller PC. I denne Russepakken leverer den over 1000 ekte watt til høyttalere og basskasse. Den har også linjeutgang der ektra forsterker kan tilkobles og styres av DSPen for evt utvidelse av anlegget. \r\n</li><li>\r\n</li><li>BASSKASSE \r\n</li><li>GZIB 2.300BR er en ekte klassiker fra Ground Zero. Kanskje Norges mest solgte dobbel 12"" basskasse gjennom tidene. \r\n</li><li>2x12"" bassivt basstunnel kabinett i MDF \r\n</li><li>Meget bra dypbassrespons \r\n</li><li>Spiller meget presist og kontrollert, høy lydkvalitet. \r\n</li><li>700 WRMS / 1400W max \r\n</li><li>Optimalisert med KLIPPEL \r\n</li><li>Beskyttelsesgrill i metall \r\n</li><li>Fysiske mål: bredde x høyde x dybde: 820 x 365 x 390 / 290 mm \r\n</li><li>\r\n</li><li>RAGGERPLANKER \r\n</li><li>Ground Zero GZIB 2.165SPL \r\n</li><li>Spesialdesignet delefilter med 12dB/oktav deling. \r\n</li><li>Kvalitetselementer som låter bra og tåler hard bruk \r\n</li><li>Lang slisseport på ene siden gir en kraftig bass i forhold til andre raggarplanker på markedet. \r\n</li><li>Terminal på siden slik at man ikke setter kassen på kablene ved ulike plasseringer. \r\n</li><li>Solid kabinett av MDF \r\n</li><li>Frekvensrespons: 50 til 20.000 Hz \r\n</li><li>Følsomhet: 94 dB \r\n</li><li>Effekthåndtering 2 x 150 W RMS @ 4 ohm \r\n</li><li>Fysiske mål, stående: 90 x 30 x 24,5 cm \r\n</li><li>Fysiske mål, liggende: 90 x 22 x 30 cm \r\n</li><li>\r\n</li><li><strong>pakken inneholder varenummer 17762 - 17292 - 17728 x 2 - 17056 - 17648 - 17649 - 4-SCM2515</strong> </li></ul>']"
"FOCAL EY05  ELITE y-ledd 0,5m, trippel skjermet",,Varenr :,16077,Enhet :,par,Listepris :,Antall Pakke :,249.00,par,Vekt :,.0000 Kg,[]
"Ground Zero GZPC 50Y strømkabel 50mm2, gul",,Varenr :,17615,Enhet :,20m,Listepris :,Antall Pakke :,,20m,Vekt :,6.7500 Kg,[]
4 CONNECT SOLO 1 meter RCA kabel,High-End signalkabel,Varenr :,4-800651,Enhet :,stk,Listepris :,Antall Pakke :,2 990.00,stk,Vekt :,.7000 Kg,"['<ul>\r\n<li><em><strong>""Just listen to my soul"" </strong></em>\r\n</li><li>\r\n</li><li>\r\n</li><li>High-End FOUR Connect SOLO rca-kabler. \r\n</li><li>\r\n</li><li>Vi designet SOLO RCA-kablene for folk som ønsker å oppleve en nøytral lyd og virkelig oppleve dynamikken i musikken. \r\n</li><li>\r\n</li><li>Vi bruker japansk Furukawa OCC (Ohno Continous Cast) kobber i denne kabelen. OCC kobber er det absolutt reneste og beste for lydgjengivelse du kan få. \r\n</li><li>Furukawa OCC-kobberet har så få urenheter og oksider at den interne kapasitansen til kabelen er veldig lav og misfarging av lyden er så lav som den kan bli, en kabel med høy kapasitans fungerer for eksempel som et delefilter og spiser høye frekvenser i stedet. \r\n</li><li>\r\n</li><li>SOLO RCA-serien er et godt valg for ethvert lydsystem, både for bil og hjemmelydbruk. \r\n</li><li>\r\n</li><li>Kablene er beskyttet på utsiden med en slitesterk draidert stoffhylse og avsluttet med krympeslange med indikatorer for signalretning. \r\n</li><li>Kontaktene er virkelig solide, helt i metall og har en gjenget lås som sørger for at kontaktene holder seg sikkert på plass uansett situasjon. \r\n</li><li>Kontaktflatene er gullbelagt kobber, noe som garanterer best mulig kontaktflate for signalflyt. \r\n</li><li>\r\n</li><li>Tilgjengelige lengder: 1m, 1,5m, 2,5m og 5m.</li></ul>']"
"4 CONNECT 4mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800238,Enhet :,30m,Listepris :,Antall Pakke :,1 350.00,30m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.</li></ul>']"
"4 CONNECT 2,5mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800236,Enhet :,30m,Listepris :,Antall Pakke :,850.00,30m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.</li></ul>']"
"FOCAL ES4  ELITE høyttalerkabel 4,0mm2 x 12meter kit",,Varenr :,16080,Enhet :,stk,Listepris :,Antall Pakke :,770.00,stk,Vekt :,.0000 Kg,[]
"4 CONNECT 4mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800237,Enhet :,15m,Listepris :,Antall Pakke :,690.00,15m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.<br>\r\n\t<br>\r\n\t<br>\r\n\t<font size=""1"">\r\n\tAlle priser ink.mva\r\n</font></li></ul>']"
"4 CONNECT 1,5mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800233,Enhet :,30m,Listepris :,Antall Pakke :,650.00,30m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.<br>\r\n\t<br>\r\n\t<br>\r\n\t<font size=""1"">\r\n\tAlle priser ink.mva\r\n</font></li></ul>']"
"FOCAL ES25  ELITE høyttalerkabel 2,5mm2 x 12meter kit",,Varenr :,16079,Enhet :,stk,Listepris :,Antall Pakke :,540.00,stk,Vekt :,.0000 Kg,[]
"4 CONNECT 2,5mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800234,Enhet :,15m,Listepris :,Antall Pakke :,390.00,15m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.<br>\r\n\t<br>\r\n\t<br>\r\n\t<font size=""1"">\r\n\tAlle priser ink.mva\r\n</font></li></ul>']"
"FOCAL ES15  ELITE høyttalerkabel 1,5mm2 x 12meter kit",,Varenr :,16078,Enhet :,stk,Listepris :,Antall Pakke :,340.00,stk,Vekt :,.0000 Kg,[]
4 CONNECT STAGE2 OFC høytalerkabel hvit 2x1.5mm2,,Varenr :,4-800263,Enhet :,15m,Listepris :,Antall Pakke :,299.00,15m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.</li></ul>']"
"4 CONNECT 1,5mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800232,Enhet :,15m,Listepris :,Antall Pakke :,299.00,15m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.<br>\r\n\t<br>\r\n\t<br>\r\n\t<font size=""1"">\r\n\tAlle priser ink.mva\r\n</font></li></ul>']"
"FOCAL PS25  Performance høyttalerkabel 2,5mm2 x 12meter kit",,Varenr :,16097,Enhet :,stk,Listepris :,Antall Pakke :,299.00,stk,Vekt :,.0000 Kg,[]
"4 CONNECT 2,5mm2 høyttalerkabel, 15 meter rull",,Varenr :,4-SCM2515,Enhet :,stk,Listepris :,Antall Pakke :,250.00,stk,Vekt :,.6700 Kg,"['<ul>\r\n<li>4Connect 4-SCM miniruller er en rimelig løsning på behovet for en høyttalerkabel. Rullene finnes i to forskjellige lengder, 15 og 30 meter. Kabelstørrelser 0,75, 1,5, 2,5 og 4,0 mm2. Den fintrådede OFCA-kabelen har en fleksibel silikonbasert gummiisolasjon som forblir fleksibel selv i minusgrader.<br>\r\n\t<br>\r\n\t<br>\r\n\t<font size=""1"">\r\n\tAlle priser ink.mva\r\n</font></li></ul>']"
4 CONNECT STAGE2 OFC høytalerkabel hvit 2x2.5mm2,,Varenr :,4-800265,Enhet :,15m,Listepris :,Antall Pakke :,499.00,15m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.</li></ul>']"
"FOCAL PS15  Performance høyttalerkabel 1,5mm2 x 12meter kit",,Varenr :,16096,Enhet :,stk,Listepris :,Antall Pakke :,249.00,stk,Vekt :,.0000 Kg,[]
"4 CONNECT 1,5mm2 høyttalerkabel, 15 meter rull",,Varenr :,4-SCM1515,Enhet :,stk,Listepris :,Antall Pakke :,175.00,stk,Vekt :,.5400 Kg,"['<ul>\r\n<li>4Connect 4-SCM miniruller er en rimelig løsning på behovet for en høyttalerkabel. Rullene finnes i to forskjellige lengder, 15 og 30 meter. Kabelstørrelser 0,75, 1,5, 2,5 og 4,0 mm2. Den fintrådede OFCA-kabelen har en fleksibel silikonbasert gummiisolasjon som forblir fleksibel selv i minusgrader.</li></ul>']"
"Ground Zero GZSC 2.5X2 OFC høyttalerkabel 2,5mm2",,Varenr :,17517,Enhet :,100m,Listepris :,Antall Pakke :,,100m,Vekt :,7.1000 Kg,['<ul>\r\n<li>Høyttalerkabel av meget høy kvalitet \r\n</li><li>Utførelse i kobberledere av 100% ren kobber \r\n</li><li>Tofarget isolasjon \r\n</li><li>Meget fleksibel kabel</li></ul>']
"4 CONNECT 2,5mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800241,Enhet :,200m,Listepris :,Antall Pakke :,,200m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.</li></ul>']"
"4 CONNECT 1,5mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800240,Enhet :,200m,Listepris :,Antall Pakke :,,200m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.<br>\r\n\t<br>\r\n\t<br>\r\n\t<font size=""1"">\r\n\tAlle priser ink.mva\r\n</font></li></ul>']"
"4 CONNECT 10mm2 høyttalerkabel, 100% ren kobber",STAGE 2 serien,Varenr :,4-800245,Enhet :,40m,Listepris :,Antall Pakke :,,40m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.</li></ul>']"
"4 CONNECT 6mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800243,Enhet :,70m,Listepris :,Antall Pakke :,,70m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.</li></ul>']"
"4 CONNECT 0,75mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800239,Enhet :,250m,Listepris :,Antall Pakke :,,250m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.</li></ul>']"
Ground Zero GZSC 10X2 OFC høyttalerkabel 10mm2,,Varenr :,17527,Enhet :,50m,Listepris :,Antall Pakke :,,50m,Vekt :,11.7500 Kg,['<ul>\r\n<li>Høyttalerkabel av meget høy kvalitet \r\n</li><li>Utførelse i kobberledere av 100% ren kobber \r\n</li><li>Tofarget isolasjon \r\n</li><li>Meget fleksibel kabel</li></ul>']
"4 CONNECT 4mm2 høyttalerkabel, 100% ren kobber",,Varenr :,4-800242,Enhet :,100m,Listepris :,Antall Pakke :,,100m,Vekt :,.0000 Kg,"['<ul>\r\n<li>4Connect STAGE2 høyttalerkabler er laget av høykvalitets 100 % oksygenfritt kobber. \r\n</li><li>Isolasjonen er laget av silisiumbasert gummi som ikke blir sprø selv i kaldt klima. \r\n</li><li>Når du ønsker best mulig strømflyt til utstyret ditt, velg STAGE2.<br>\r\n\t<br>\r\n\t<br>\r\n\t<font size=""1"">\r\n\tAlle priser ink.mva\r\n</font></li></ul>']"
"Ground Zero GZSC 1.5X2 OFC høyttalerkabel 1,5mm2",,Varenr :,17525,Enhet :,100m,Listepris :,Antall Pakke :,,100m,Vekt :,4.4400 Kg,['<ul>\r\n<li>Høyttalerkabel av meget høy kvalitet \r\n</li><li>Utførelse i kobberledere av 100% ren kobber \r\n</li><li>Tofarget isolasjon \r\n</li><li>Meget fleksibel kabel</li></ul>']
"Ground Zero GZSC 2-0.75X høyttalerkabel 0,75mm2",,Varenr :,17272,Enhet :,200m,Listepris :,Antall Pakke :,,200m,Vekt :,.0000 Kg,[]
"Ground Zero GZSC 2.150X høyttalerkabel 1,5mm2",,Varenr :,17271,Enhet :,200m,Listepris :,Antall Pakke :,,200m,Vekt :,.0000 Kg,[]
"Ground Zero GZSC 2-4.00X høyttalerkabel 4,0mm2",,Varenr :,17267,Enhet :,100m,Listepris :,Antall Pakke :,,100m,Vekt :,.0000 Kg,[]
"Ground Zero GZSC 2-2.50X høyttalerkabel 2,5mm2",,Varenr :,17616,Enhet :,200m,Listepris :,Antall Pakke :,,200m,Vekt :,10.0000 Kg,[]
"Ground Zero GZSC 4.0X2 OFC høyttalerkabel 4,0mm2",,Varenr :,17521,Enhet :,75m,Listepris :,Antall Pakke :,,75m,Vekt :,7.8100 Kg,['<ul>\r\n<li>Høyttalerkabel av meget høy kvalitet \r\n</li><li>Utførelse i kobberledere av 100% ren kobber \r\n</li><li>Tofarget isolasjon \r\n</li><li>Meget fleksibel kabel</li></ul>']
